adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
COSTA RICA,CARTAGO,ALVARADO,"COSTA RICA, CARTAGO, ALVARADO",CRI,14485,CR-C,NA,2013-01-01,2013-12-31,2013,0,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,CANAS,"COSTA RICA, GUANACASTE, CANAS",CRI,14495,CR-G,NA,2013-01-01,2013-12-31,2013,2712,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,ABANGARES,"COSTA RICA, GUANACASTE, ABANGARES",CRI,14493,CR-G,NA,2013-01-01,2013-12-31,2013,1068,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,BAGACES,"COSTA RICA, GUANACASTE, BAGACES",CRI,14494,CR-G,NA,2013-01-01,2013-12-31,2013,1192,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,LIBERIA,"COSTA RICA, GUANACASTE, LIBERIA",CRI,14499,CR-G,NA,2013-01-01,2013-12-31,2013,3630,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,EL GUARCO,"COSTA RICA, CARTAGO, EL GUARCO",CRI,14487,CR-C,NA,2013-01-01,2013-12-31,2013,18,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,JIMENEZ,"COSTA RICA, CARTAGO, JIMENEZ",CRI,14488,CR-C,NA,2013-01-01,2013-12-31,2013,0,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,LA UNION,"COSTA RICA, CARTAGO, LA UNION",CRI,14489,CR-C,NA,2013-01-01,2013-12-31,2013,30,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,OREAMUNO,"COSTA RICA, CARTAGO, OREAMUNO",CRI,14490,CR-C,NA,2013-01-01,2013-12-31,2013,92,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,PARAISO,"COSTA RICA, CARTAGO, PARAISO",CRI,14491,CR-C,NA,2013-01-01,2013-12-31,2013,58,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,TURRIALBA,"COSTA RICA, CARTAGO, TURRIALBA",CRI,14492,CR-C,NA,2013-01-01,2013-12-31,2013,1178,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,FLORES,"COSTA RICA, HEREDIA, FLORES",CRI,14506,CR-H,NA,2013-01-01,2013-12-31,2013,390,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SAN ISIDRO,"COSTA RICA, HEREDIA, SAN ISIDRO",CRI,14508,CR-H,NA,2013-01-01,2013-12-31,2013,208,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SAN PABLO,"COSTA RICA, HEREDIA, SAN PABLO",CRI,14509,CR-H,NA,2013-01-01,2013-12-31,2013,214,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,CARRILLO,"COSTA RICA, GUANACASTE, CARRILLO",CRI,14496,CR-G,NA,2013-01-01,2013-12-31,2013,2770,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,HOJANCHA,"COSTA RICA, GUANACASTE, HOJANCHA",CRI,14497,CR-G,NA,2013-01-01,2013-12-31,2013,666,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,LA CRUZ,"COSTA RICA, GUANACASTE, LA CRUZ",CRI,14498,CR-G,NA,2013-01-01,2013-12-31,2013,830,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SARAPIQUI,"COSTA RICA, HEREDIA, SARAPIQUI",CRI,14513,CR-H,NA,2013-01-01,2013-12-31,2013,2798,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,NANDAYURE,"COSTA RICA, GUANACASTE, NANDAYURE",CRI,14500,CR-G,NA,2013-01-01,2013-12-31,2013,1080,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,NICOYA,"COSTA RICA, GUANACASTE, NICOYA",CRI,14501,CR-G,NA,2013-01-01,2013-12-31,2013,7272,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,SANTA CRUZ,"COSTA RICA, GUANACASTE, SANTA CRUZ",CRI,14502,CR-G,NA,2013-01-01,2013-12-31,2013,5818,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,TILARAN,"COSTA RICA, GUANACASTE, TILARAN",CRI,14503,CR-G,NA,2013-01-01,2013-12-31,2013,516,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,BARVA,"COSTA RICA, HEREDIA, BARVA",CRI,14504,CR-H,NA,2013-01-01,2013-12-31,2013,128,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,BELEN,"COSTA RICA, HEREDIA, BELEN",CRI,14505,CR-H,NA,2013-01-01,2013-12-31,2013,278,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,1980-01-01,1980-12-31,1980,0,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,1981-01-01,1981-12-31,1981,0,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,1982-01-01,1982-12-31,1982,0,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
COSTA RICA,HEREDIA,SAN RAFAEL,"COSTA RICA, HEREDIA, SAN RAFAEL",CRI,14510,CR-H,NA,2013-01-01,2013-12-31,2013,196,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SANTA BARBARA,"COSTA RICA, HEREDIA, SANTA BARBARA",CRI,14511,CR-H,NA,2013-01-01,2013-12-31,2013,230,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SANTO DOMINGO,"COSTA RICA, HEREDIA, SANTO DOMINGO",CRI,14512,CR-H,NA,2013-01-01,2013-12-31,2013,204,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,VALVERDE VEGA,"COSTA RICA, ALAJUELA, VALVERDE VEGA",CRI,14484,CR-A,NA,2013-01-01,2013-12-31,2013,92,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,PARRITA,"COSTA RICA, PUNTARENAS, PARRITA",CRI,14529,CR-P,NA,2013-01-01,2013-12-31,2013,2240,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,ACOSTA,"COSTA RICA, SAN JOSE, ACOSTA",CRI,14531,CR-SJ,NA,2013-01-01,2013-12-31,2013,24,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,ALAJUELITA,"COSTA RICA, SAN JOSE, ALAJUELITA",CRI,14532,CR-SJ,NA,2013-01-01,2013-12-31,2013,262,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,ASERRI,"COSTA RICA, SAN JOSE, ASERRI",CRI,14533,CR-SJ,NA,2013-01-01,2013-12-31,2013,138,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,CORONADO,"COSTA RICA, SAN JOSE, CORONADO",CRI,14550,CR-SJ,NA,2013-01-01,2013-12-31,2013,116,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,CURRIDABAT,"COSTA RICA, SAN JOSE, CURRIDABAT",CRI,14534,CR-SJ,NA,2013-01-01,2013-12-31,2013,176,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,DESAMPARADOS,"COSTA RICA, SAN JOSE, DESAMPARADOS",CRI,14535,CR-SJ,NA,2013-01-01,2013-12-31,2013,898,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,ESCAZU,"COSTA RICA, SAN JOSE, ESCAZU",CRI,14537,CR-SJ,NA,2013-01-01,2013-12-31,2013,72,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,GOICOECHEA,"COSTA RICA, SAN JOSE, GOICOECHEA",CRI,14538,CR-SJ,NA,2013-01-01,2013-12-31,2013,262,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,MONTES DE OCA,"COSTA RICA, SAN JOSE, MONTES DE OCA",CRI,14540,CR-SJ,NA,2013-01-01,2013-12-31,2013,90,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,MORA,"COSTA RICA, SAN JOSE, MORA",CRI,14541,CR-SJ,NA,2013-01-01,2013-12-31,2013,790,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,MORAVIA,"COSTA RICA, SAN JOSE, MORAVIA",CRI,14542,CR-SJ,NA,2013-01-01,2013-12-31,2013,118,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,PEREZ ZELEDON,"COSTA RICA, SAN JOSE, PEREZ ZELEDON",CRI,14543,CR-SJ,NA,2013-01-01,2013-12-31,2013,3784,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,PURISCAL,"COSTA RICA, SAN JOSE, PURISCAL",CRI,14544,CR-SJ,NA,2013-01-01,2013-12-31,2013,242,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,SANTA ANA,"COSTA RICA, SAN JOSE, SANTA ANA",CRI,14546,CR-SJ,NA,2013-01-01,2013-12-31,2013,372,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,TIBAS,"COSTA RICA, SAN JOSE, TIBAS",CRI,14548,CR-SJ,NA,2013-01-01,2013-12-31,2013,364,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,TURRUBARES,"COSTA RICA, SAN JOSE, TURRUBARES",CRI,14549,CR-SJ,NA,2013-01-01,2013-12-31,2013,270,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2013-01-01,2013-12-31,2013,49993,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2013-12-29,2014-01-04,2013,239,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
COSTA RICA,ALAJUELA,ALFARO RUIZ,"COSTA RICA, ALAJUELA, ALFARO RUIZ",CRI,14471,CR-A,NA,2014-01-01,2014-12-31,2014,0,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,ATENAS,"COSTA RICA, ALAJUELA, ATENAS",CRI,14472,CR-A,NA,2014-01-01,2014-12-31,2014,172,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,GRECIA,"COSTA RICA, ALAJUELA, GRECIA",CRI,14473,CR-A,NA,2014-01-01,2014-12-31,2014,122,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,GUATUSO,"COSTA RICA, ALAJUELA, GUATUSO",CRI,14474,CR-A,NA,2014-01-01,2014-12-31,2014,4,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,LOS CHILES,"COSTA RICA, ALAJUELA, LOS CHILES",CRI,14475,CR-A,NA,2014-01-01,2014-12-31,2014,4,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,NARANJO,"COSTA RICA, ALAJUELA, NARANJO",CRI,14476,CR-A,NA,2014-01-01,2014-12-31,2014,12,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,OROTINA,"COSTA RICA, ALAJUELA, OROTINA",CRI,14477,CR-A,NA,2014-01-01,2014-12-31,2014,162,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,PALMARES,"COSTA RICA, ALAJUELA, PALMARES",CRI,14478,CR-A,NA,2014-01-01,2014-12-31,2014,14,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,GUACIMO,"COSTA RICA, LIMON, GUACIMO",CRI,14514,CR-L,NA,2013-01-01,2013-12-31,2013,2662,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,MATINA,"COSTA RICA, LIMON, MATINA",CRI,14516,CR-L,NA,2013-01-01,2013-12-31,2013,828,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,POCOCI,"COSTA RICA, LIMON, POCOCI",CRI,14517,CR-L,NA,2013-01-01,2013-12-31,2013,4504,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,SIQUIRRES,"COSTA RICA, LIMON, SIQUIRRES",CRI,14518,CR-L,NA,2013-01-01,2013-12-31,2013,4304,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,TALAMANCA,"COSTA RICA, LIMON, TALAMANCA",CRI,14519,CR-L,NA,2013-01-01,2013-12-31,2013,582,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,BUENOS AIRES,"COSTA RICA, PUNTARENAS, BUENOS AIRES",CRI,14521,CR-P,NA,2013-01-01,2013-12-31,2013,2068,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,CORREDORES,"COSTA RICA, PUNTARENAS, CORREDORES",CRI,14522,CR-P,NA,2013-01-01,2013-12-31,2013,1526,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,COTO BRUS,"COSTA RICA, PUNTARENAS, COTO BRUS",CRI,14523,CR-P,NA,2013-01-01,2013-12-31,2013,82,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,ESPARZA,"COSTA RICA, PUNTARENAS, ESPARZA",CRI,14524,CR-P,NA,2013-01-01,2013-12-31,2013,1662,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,GARABITO,"COSTA RICA, PUNTARENAS, GARABITO",CRI,14525,CR-P,NA,2013-01-01,2013-12-31,2013,1860,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,GOLFITO,"COSTA RICA, PUNTARENAS, GOLFITO",CRI,14526,CR-P,NA,2013-01-01,2013-12-31,2013,2472,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,MONTES DE ORO,"COSTA RICA, PUNTARENAS, MONTES DE ORO",CRI,14527,CR-P,NA,2013-01-01,2013-12-31,2013,1700,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,OSA,"COSTA RICA, PUNTARENAS, OSA",CRI,14528,CR-P,NA,2013-01-01,2013-12-31,2013,1888,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,ABANGARES,"COSTA RICA, GUANACASTE, ABANGARES",CRI,14493,CR-G,NA,2014-01-01,2014-12-31,2014,128,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,BAGACES,"COSTA RICA, GUANACASTE, BAGACES",CRI,14494,CR-G,NA,2014-01-01,2014-12-31,2014,250,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,CANAS,"COSTA RICA, GUANACASTE, CANAS",CRI,14495,CR-G,NA,2014-01-01,2014-12-31,2014,214,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,CARRILLO,"COSTA RICA, GUANACASTE, CARRILLO",CRI,14496,CR-G,NA,2014-01-01,2014-12-31,2014,660,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,HOJANCHA,"COSTA RICA, GUANACASTE, HOJANCHA",CRI,14497,CR-G,NA,2014-01-01,2014-12-31,2014,228,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,LA CRUZ,"COSTA RICA, GUANACASTE, LA CRUZ",CRI,14498,CR-G,NA,2014-01-01,2014-12-31,2014,60,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,LIBERIA,"COSTA RICA, GUANACASTE, LIBERIA",CRI,14499,CR-G,NA,2014-01-01,2014-12-31,2014,138,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,NANDAYURE,"COSTA RICA, GUANACASTE, NANDAYURE",CRI,14500,CR-G,NA,2014-01-01,2014-12-31,2014,48,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,NICOYA,"COSTA RICA, GUANACASTE, NICOYA",CRI,14501,CR-G,NA,2014-01-01,2014-12-31,2014,750,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,SANTA CRUZ,"COSTA RICA, GUANACASTE, SANTA CRUZ",CRI,14502,CR-G,NA,2014-01-01,2014-12-31,2014,1584,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,GUANACASTE,TILARAN,"COSTA RICA, GUANACASTE, TILARAN",CRI,14503,CR-G,NA,2014-01-01,2014-12-31,2014,48,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,BARVA,"COSTA RICA, HEREDIA, BARVA",CRI,14504,CR-H,NA,2014-01-01,2014-12-31,2014,28,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,BELEN,"COSTA RICA, HEREDIA, BELEN",CRI,14505,CR-H,NA,2014-01-01,2014-12-31,2014,90,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,FLORES,"COSTA RICA, HEREDIA, FLORES",CRI,14506,CR-H,NA,2014-01-01,2014-12-31,2014,186,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SAN ISIDRO,"COSTA RICA, HEREDIA, SAN ISIDRO",CRI,14508,CR-H,NA,2014-01-01,2014-12-31,2014,48,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SAN PABLO,"COSTA RICA, HEREDIA, SAN PABLO",CRI,14509,CR-H,NA,2014-01-01,2014-12-31,2014,80,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SAN RAFAEL,"COSTA RICA, HEREDIA, SAN RAFAEL",CRI,14510,CR-H,NA,2014-01-01,2014-12-31,2014,26,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SANTA BARBARA,"COSTA RICA, HEREDIA, SANTA BARBARA",CRI,14511,CR-H,NA,2014-01-01,2014-12-31,2014,36,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SANTO DOMINGO,"COSTA RICA, HEREDIA, SANTO DOMINGO",CRI,14512,CR-H,NA,2014-01-01,2014-12-31,2014,70,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,HEREDIA,SARAPIQUI,"COSTA RICA, HEREDIA, SARAPIQUI",CRI,14513,CR-H,NA,2014-01-01,2014-12-31,2014,974,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,GUACIMO,"COSTA RICA, LIMON, GUACIMO",CRI,14514,CR-L,NA,2014-01-01,2014-12-31,2014,578,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,MATINA,"COSTA RICA, LIMON, MATINA",CRI,14516,CR-L,NA,2014-01-01,2014-12-31,2014,900,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,POCOCI,"COSTA RICA, LIMON, POCOCI",CRI,14517,CR-L,NA,2014-01-01,2014-12-31,2014,1522,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,SIQUIRRES,"COSTA RICA, LIMON, SIQUIRRES",CRI,14518,CR-L,NA,2014-01-01,2014-12-31,2014,546,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,TALAMANCA,"COSTA RICA, LIMON, TALAMANCA",CRI,14519,CR-L,NA,2014-01-01,2014-12-31,2014,402,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,BUENOS AIRES,"COSTA RICA, PUNTARENAS, BUENOS AIRES",CRI,14521,CR-P,NA,2014-01-01,2014-12-31,2014,1552,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,CORREDORES,"COSTA RICA, PUNTARENAS, CORREDORES",CRI,14522,CR-P,NA,2014-01-01,2014-12-31,2014,1432,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,POAS,"COSTA RICA, ALAJUELA, POAS",CRI,14479,CR-A,NA,2014-01-01,2014-12-31,2014,48,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,SAN CARLOS,"COSTA RICA, ALAJUELA, SAN CARLOS",CRI,14480,CR-A,NA,2014-01-01,2014-12-31,2014,218,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,SAN MATEO,"COSTA RICA, ALAJUELA, SAN MATEO",CRI,14481,CR-A,NA,2014-01-01,2014-12-31,2014,16,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,SAN RAMON,"COSTA RICA, ALAJUELA, SAN RAMON",CRI,14482,CR-A,NA,2014-01-01,2014-12-31,2014,10,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,UPALA,"COSTA RICA, ALAJUELA, UPALA",CRI,14483,CR-A,NA,2014-01-01,2014-12-31,2014,334,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,ALAJUELA,VALVERDE VEGA,"COSTA RICA, ALAJUELA, VALVERDE VEGA",CRI,14484,CR-A,NA,2014-01-01,2014-12-31,2014,0,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,ALVARADO,"COSTA RICA, CARTAGO, ALVARADO",CRI,14485,CR-C,NA,2014-01-01,2014-12-31,2014,0,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,EL GUARCO,"COSTA RICA, CARTAGO, EL GUARCO",CRI,14487,CR-C,NA,2014-01-01,2014-12-31,2014,2,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,JIMENEZ,"COSTA RICA, CARTAGO, JIMENEZ",CRI,14488,CR-C,NA,2014-01-01,2014-12-31,2014,0,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,LA UNION,"COSTA RICA, CARTAGO, LA UNION",CRI,14489,CR-C,NA,2014-01-01,2014-12-31,2014,12,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,OREAMUNO,"COSTA RICA, CARTAGO, OREAMUNO",CRI,14490,CR-C,NA,2014-01-01,2014-12-31,2014,2,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,PARAISO,"COSTA RICA, CARTAGO, PARAISO",CRI,14491,CR-C,NA,2014-01-01,2014-12-31,2014,6,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,CARTAGO,TURRIALBA,"COSTA RICA, CARTAGO, TURRIALBA",CRI,14492,CR-C,NA,2014-01-01,2014-12-31,2014,150,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,ESCAZU,"COSTA RICA, SAN JOSE, ESCAZU",CRI,14537,CR-SJ,NA,2014-01-01,2014-12-31,2014,14,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,GOICOECHEA,"COSTA RICA, SAN JOSE, GOICOECHEA",CRI,14538,CR-SJ,NA,2014-01-01,2014-12-31,2014,106,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,MONTES DE OCA,"COSTA RICA, SAN JOSE, MONTES DE OCA",CRI,14540,CR-SJ,NA,2014-01-01,2014-12-31,2014,18,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,MORA,"COSTA RICA, SAN JOSE, MORA",CRI,14541,CR-SJ,NA,2014-01-01,2014-12-31,2014,14,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,MORAVIA,"COSTA RICA, SAN JOSE, MORAVIA",CRI,14542,CR-SJ,NA,2014-01-01,2014-12-31,2014,28,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,PEREZ ZELEDON,"COSTA RICA, SAN JOSE, PEREZ ZELEDON",CRI,14543,CR-SJ,NA,2014-01-01,2014-12-31,2014,280,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
